ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A752,2016-06-02,,1748.0,15.8625,19.0,12.9,98.0,77.0,5.8,0.48750000000000004
A752,2016-06-03,,2291.1,17.009999999999998,20.4,11.8,92.0,46.0,5.6,1.59
A752,2016-06-04,,725.5,16.9,16.9,15.7,89.0,87.0,2.7,1.7
A752,2016-06-05,,471.7,16.7,16.7,15.9,100.0,99.0,2.6,1.7
A752,2016-06-06,,677.6,16.65,17.5,14.8,91.0,82.0,3.2,0.1
A752,2016-06-07,,2272.1,15.799999999999999,18.4,10.6,88.0,46.0,9.0,2.7
A752,2016-06-08,,2457.4,15.440000000000001,18.8,8.7,86.0,38.0,9.5,1.95
A752,2016-06-09,,2277.6,13.175,18.0,7.3,86.0,33.0,8.2,1.4874999999999998
A752,2016-06-10,,2203.5,16.675,19.6,9.1,79.0,28.0,8.3,1.725
A752,2016-06-11,,2294.2,13.0,16.7,7.1,85.0,37.0,4.8,0.049999999999999996
A752,2016-06-12,,2565.8,13.469999999999999,18.0,5.3,84.0,25.0,6.1,0.08
A752,2016-06-13,,2577.7,17.099999999999998,18.8,12.4,73.0,31.0,9.1,3.266666666666667
A752,2016-06-15,,1850.3,22.7,27.1,25.7,48.0,43.0,5.7,2.1
A752,2016-06-16,,2349.7,25.47142857142857,29.9,16.1,91.0,35.0,9.5,2.685714285714286
A752,2016-06-17,,1293.4,19.55,21.0,16.7,93.0,86.0,3.8,0.8999999999999999
A752,2016-06-19,,701.7,17.5,18.3,15.5,100.0,98.0,,0.0
A752,2016-07-01,1.0,1978.8,22.3,24.4,19.6,91.0,61.0,5.9,0.82
A752,2016-07-02,0.0,2430.3,21.258333333333333,28.9,14.9,86.0,39.0,7.9,0.4749999999999999
A752,2016-07-03,0.0,2441.7,21.545833333333334,29.5,15.5,82.0,33.0,9.4,0.9
A752,2016-07-04,0.0,2186.2,21.504166666666666,29.5,15.6,80.0,38.0,11.9,1.2416666666666667
A752,2016-07-05,0.0,2231.6,22.183333333333334,29.4,17.0,86.0,37.0,9.6,0.9666666666666667
A752,2016-07-06,5.2,2111.4,15.875,22.8,11.7,97.0,64.0,9.1,0.625
A752,2016-07-07,0.0,2555.8,12.241666666666667,19.0,6.6,100.0,41.0,7.3,0.525
A752,2016-07-08,0.0,2343.4,13.416666666666666,22.4,4.8,100.0,36.0,6.9,0.09166666666666667
A752,2016-07-09,0.0,2431.7,18.216666666666665,26.9,12.1,80.0,39.0,9.8,0.8958333333333334
A752,2016-07-10,0.0,2395.8,22.099999999999998,31.9,15.7,78.0,31.0,10.6,0.65
A752,2016-07-11,0.0,2446.1,23.9375,32.3,16.6,82.0,28.0,16.7,1.8916666666666668
A752,2016-07-12,1.0,2330.6,23.420833333333334,32.2,18.3,86.0,41.0,11.3,0.7333333333333334
A752,2016-07-13,0.0,2262.4,22.4375,30.1,17.5,91.0,50.0,8.0,1.1416666666666668
A752,2016-07-14,0.0,2408.3,24.608333333333334,33.4,17.5,87.0,27.0,15.6,1.5
A752,2016-07-15,3.2,2342.4,22.620833333333334,27.6,19.0,94.0,49.0,9.9,0.8416666666666667
A752,2016-07-16,5.6,2415.1,15.566666666666668,21.1,11.6,97.0,52.0,13.0,3.5541666666666667
A752,2016-07-17,0.0,2701.3,9.9375,15.3,5.2,93.0,33.0,9.9,1.0958333333333332
A752,2016-07-18,0.0,1001.0,8.329166666666667,13.2,3.5,98.0,56.0,1.6,0.0
A752,2016-07-19,0.0,2576.0,13.875,22.0,9.1,93.0,35.0,5.2,0.1708333333333333
A752,2016-07-20,0.0,2552.4,15.029166666666667,23.8,8.6,92.0,33.0,8.2,0.004166666666666667
A752,2016-07-21,0.0,2570.3,15.783333333333333,23.5,7.8,97.0,38.0,4.0,0.008333333333333333
A752,2016-07-22,0.0,2508.6,16.604166666666668,24.3,8.6,92.0,46.0,7.4,0.4291666666666667
A752,2016-07-23,0.0,2566.2,17.075,24.6,11.3,92.0,50.0,8.4,0.8875000000000001
A752,2016-07-24,0.0,2576.3,19.595833333333335,28.6,12.5,95.0,41.0,7.5,0.1875
A752,2016-07-25,0.0,2592.9,22.420833333333334,30.3,16.8,78.0,35.0,11.1,1.8583333333333334
A752,2016-07-26,0.0,1815.3,23.879166666666666,31.5,18.2,70.0,33.0,10.9,1.0375
A752,2016-07-27,0.0,2613.4,14.604166666666666,22.0,9.5,94.0,45.0,10.5,1.6416666666666666
A752,2016-07-28,0.0,2418.5,15.279166666666667,23.7,8.6,96.0,36.0,6.3,0.11666666666666665
A752,2016-07-29,0.0,2234.3,18.833333333333332,27.0,12.2,92.0,47.0,7.2,0.3
A752,2016-07-30,0.0,2560.3,20.3,28.1,14.4,90.0,40.0,11.2,1.375
A752,2016-07-31,0.0,2578.4,22.34583333333333,29.9,16.0,83.0,33.0,11.7,2.375
A752,2016-08-01,0.0,2489.6,22.333333333333332,31.1,13.9,88.0,28.0,9.5,0.5666666666666667
A752,2016-08-02,0.0,2534.9,23.05,30.7,13.7,94.0,29.0,10.6,0.6041666666666666
A752,2016-08-03,0.0,2546.1,21.65833333333333,27.9,15.5,89.0,42.0,9.7,1.1125
A752,2016-08-04,0.0,2636.1,20.829166666666666,29.2,13.8,95.0,36.0,11.0,1.2666666666666666
A752,2016-08-05,0.0,2631.1,22.745833333333334,31.9,15.1,88.0,23.0,10.0,1.0541666666666667
A752,2016-08-06,0.0,2434.4,24.4375,33.6,16.9,82.0,23.0,8.6,0.5
A752,2016-08-07,0.6,1832.4,21.604166666666668,25.7,19.1,94.0,45.0,9.2,0.09583333333333333
A752,2016-08-08,1.0,598.7,17.545833333333334,19.1,15.7,99.0,88.0,5.8,0.43333333333333335
A752,2016-08-09,3.0,2874.7,17.98333333333333,23.0,15.0,99.0,40.0,8.0,0.20833333333333334
A752,2016-08-10,0.0,2955.9,16.325,22.2,10.5,95.0,30.0,10.2,1.6375
A752,2016-08-11,0.0,2965.6,15.454166666666666,23.4,8.7,88.0,32.0,9.9,0.8208333333333333
A752,2016-08-12,0.0,2928.4,16.099999999999998,23.4,9.6,89.0,30.0,9.1,0.5583333333333333
A752,2016-08-13,0.0,2651.7,18.099999999999998,27.2,10.8,83.0,36.0,8.2,0.7958333333333334
A752,2016-08-14,0.0,2737.1,21.483333333333334,32.7,12.4,89.0,26.0,10.5,0.7083333333333334
A752,2016-08-15,3.6,1850.5,19.708333333333332,23.7,17.5,96.0,51.0,14.5,1.4083333333333332
A752,2016-08-16,0.2,2722.7,21.65833333333333,29.4,15.8,95.0,42.0,11.6,1.4333333333333333
A752,2016-08-17,0.0,2537.4,24.445833333333336,34.4,17.7,86.0,33.0,13.1,1.5666666666666667
A752,2016-08-18,8.0,1321.9,21.208333333333332,24.9,18.8,95.0,72.0,13.7,1.7166666666666668
A752,2016-08-19,5.4,907.9,17.870833333333334,20.1,16.3,99.0,89.0,10.8,1.575
A752,2016-08-20,29.4,2091.9,18.787499999999998,23.6,17.2,99.0,91.0,16.2,1.3041666666666667
A752,2016-08-21,0.4,3057.4,14.4375,18.7,12.2,99.0,45.0,16.8,5.254166666666667
A752,2016-08-22,0.0,3124.8,12.775,19.4,6.9,92.0,33.0,7.9,0.5166666666666667
A752,2016-08-23,0.0,3123.6,14.75,23.4,6.3,96.0,34.0,8.7,0.44583333333333336
A752,2016-08-24,0.0,3098.7,17.520833333333332,26.7,9.8,92.0,45.0,9.4,0.8333333333333334
A752,2016-08-25,0.0,2915.5,22.40416666666667,31.8,15.3,91.0,40.0,8.4,0.5333333333333333
A752,2016-08-26,0.0,2906.5,25.037499999999998,32.9,19.5,83.0,30.0,9.2,1.2083333333333333
A752,2016-08-27,0.0,3018.9,24.491666666666664,32.0,17.5,73.0,25.0,9.8,1.1166666666666667
A752,2016-08-28,0.0,2900.5,25.28333333333333,34.3,17.0,64.0,24.0,12.7,1.3499999999999999
A752,2016-08-29,3.0,549.7,20.416666666666668,25.3,18.2,99.0,59.0,7.5,0.049999999999999996
A752,2016-08-30,2.6,522.3,14.645833333333334,19.0,13.4,99.0,86.0,5.8,0.08333333333333333
A752,2016-08-31,0.0,2365.8,15.679166666666667,21.7,12.2,96.0,56.0,5.0,0.0
A752,2016-09-01,0.0,3210.6,17.666666666666668,25.8,11.4,97.0,43.0,3.0,0.0
A752,2016-09-02,0.0,3172.8,19.933333333333334,27.2,11.5,96.0,37.0,7.7,0.6124999999999999
A752,2016-09-03,0.0,1233.2,19.245833333333334,23.1,16.5,92.0,49.0,6.6,0.2541666666666667
A752,2016-09-04,0.6,1070.3,17.2,19.6,15.6,96.0,78.0,6.8,0.09999999999999999
A752,2016-09-05,3.8,425.3,14.741666666666667,17.2,11.9,99.0,88.0,9.0,0.5083333333333333
A752,2016-09-06,1.6,1723.1,11.870833333333332,15.0,10.3,96.0,61.0,8.3,0.8458333333333333
A752,2016-09-07,0.0,3390.5,12.354166666666666,19.4,6.2,94.0,32.0,9.6,0.3333333333333333
A752,2016-09-08,0.0,3228.5,14.554166666666667,23.0,6.9,94.0,30.0,7.5,0.17500000000000002
A752,2016-09-09,0.0,3267.8,17.729166666666668,27.4,8.0,97.0,34.0,7.1,0.4375
A752,2016-09-10,0.0,3247.7,21.933333333333334,29.9,13.1,90.0,35.0,8.2,0.7208333333333333
A752,2016-09-11,0.0,3237.6,24.09166666666667,32.4,16.7,81.0,34.0,8.2,0.7625000000000001
A752,2016-09-12,0.0,3025.4,26.075,34.7,19.4,77.0,25.0,12.7,1.7374999999999998
A752,2016-09-13,0.0,2601.8,25.7375,34.3,20.1,61.0,33.0,13.4,3.079166666666667
A752,2016-09-14,0.0,3324.8,18.716666666666665,24.2,13.5,75.0,22.0,10.7,1.4791666666666667
A752,2016-09-15,0.0,3360.2,17.616666666666667,24.7,10.4,73.0,23.0,9.0,0.9125
A752,2016-09-16,0.0,3122.7,21.741666666666664,29.8,15.0,73.0,24.0,7.0,0.25416666666666665
A752,2016-09-17,0.0,3014.1,23.95,33.5,16.7,73.0,31.0,8.4,0.5833333333333334
A752,2016-09-18,0.0,3095.0,26.916666666666668,36.5,20.9,75.0,28.0,12.7,1.1583333333333334
A752,2016-09-19,21.0,880.7,19.954166666666666,23.1,17.9,99.0,71.0,13.5,0.7708333333333334
A752,2016-09-20,0.0,3569.3,18.616666666666667,25.5,12.7,87.0,25.0,8.1,1.4875
A752,2016-09-21,0.0,3543.1,18.841666666666665,26.3,11.9,78.0,26.0,11.6,1.9583333333333333
A752,2016-09-22,0.0,3532.5,19.733333333333334,27.1,13.3,82.0,31.0,11.1,2.0833333333333335
A752,2016-09-23,0.0,3469.8,21.195833333333333,29.4,12.3,97.0,30.0,8.7,0.5458333333333334
A752,2016-09-24,0.0,3441.9,22.870833333333334,30.9,16.6,74.0,31.0,4.8,0.03333333333333333
A752,2016-09-25,0.0,3394.7,22.391666666666666,28.0,17.7,69.0,23.0,9.0,1.05
A752,2016-09-26,0.0,3423.8,21.829166666666666,30.2,12.7,86.0,24.0,8.4,0.07916666666666666
A752,2016-09-27,0.0,3418.6,22.4375,31.2,12.1,93.0,27.0,7.2,0.47500000000000003
A752,2016-09-28,0.0,3498.8,23.59166666666667,31.5,15.4,81.0,21.0,8.6,0.8291666666666666
A752,2016-09-29,0.0,3518.7,24.0,32.9,13.0,88.0,19.0,7.6,0.28750000000000003
A752,2016-09-30,0.2,2212.0,21.582608695652173,28.3,15.6,91.0,32.0,14.2,2.2869565217391306
A752,2016-10-01,0.2,3201.8,22.020833333333332,29.7,16.3,100.0,38.0,9.7,0.7583333333333333
A752,2016-10-02,0.0,3425.8,22.9375,29.5,16.9,80.0,35.0,10.4,1.6624999999999999
A752,2016-10-03,9.0,321.0,19.033333333333335,24.8,16.0,99.0,54.0,12.0,1.1541666666666666
A752,2016-10-04,0.2,3611.6,19.591666666666665,25.8,15.7,100.0,54.0,5.0,0.0
A752,2016-10-05,0.0,3299.8,20.670833333333334,27.0,15.5,96.0,49.0,7.4,0.3541666666666667
A752,2016-10-06,0.0,2978.5,17.654166666666665,22.5,12.4,90.0,49.0,13.8,2.733333333333334
A752,2016-10-07,0.0,3678.3,18.945833333333333,27.4,11.5,98.0,31.0,8.6,0.5125000000000001
A752,2016-10-08,0.0,3500.0,21.854166666666668,29.8,13.2,89.0,30.0,7.7,0.24166666666666667
A752,2016-10-09,0.0,3624.6,23.008333333333336,31.2,15.1,79.0,20.0,6.9,0.6916666666666668
A752,2016-10-10,0.0,3566.6,23.883333333333336,32.1,15.1,62.0,29.0,11.2,1.9375
A752,2016-10-11,0.0,3375.3,24.59583333333333,30.7,19.1,73.0,41.0,14.3,3.4291666666666667
A752,2016-10-12,16.0,3434.7,23.620833333333334,35.3,18.3,100.0,33.0,15.2,2.629166666666667
A752,2016-10-13,10.2,2199.4,19.945833333333333,23.4,16.6,100.0,78.0,13.0,2.1750000000000003
A752,2016-10-14,20.8,3018.4,21.179166666666667,26.5,18.1,100.0,65.0,14.1,1.1916666666666667
A752,2016-10-15,0.0,3128.0,23.729166666666668,30.2,20.0,95.0,60.0,9.2,1.3291666666666666
A752,2016-10-16,0.0,3384.6,28.4875,36.3,22.6,87.0,34.0,13.0,1.6583333333333332
A752,2016-10-17,0.0,2212.8,29.191666666666666,35.1,23.8,81.0,39.0,10.9,0.7833333333333333
A752,2016-10-18,0.0,2119.3,27.833333333333332,33.4,24.5,84.0,49.0,10.0,0.9666666666666667
A752,2016-10-19,0.0,3315.1,30.204166666666666,37.8,23.9,82.0,29.0,13.2,1.8375000000000001
A752,2016-10-20,0.0,2850.6,27.020833333333332,30.9,23.3,89.0,55.0,9.9,1.5291666666666668
A752,2016-10-21,0.0,3334.3,23.337500000000002,27.9,19.7,87.0,30.0,10.4,1.8416666666666668
A752,2016-10-22,0.0,3461.2,24.6125,32.9,17.8,85.0,45.0,8.0,0.5041666666666667
A752,2016-10-23,0.0,3551.6,26.370833333333334,33.1,20.5,86.0,46.0,10.6,1.0083333333333333
A752,2016-10-24,4.2,3011.1,28.0,33.9,24.3,83.0,44.0,9.3,0.9166666666666666
A752,2016-10-25,3.0,3745.5,25.65416666666667,31.1,21.2,97.0,56.0,10.9,2.8625000000000003
A752,2016-10-26,24.6,706.6,20.408333333333335,24.7,19.3,97.0,77.0,17.8,1.2041666666666666
A752,2016-10-27,3.8,3730.3,20.079166666666666,24.5,16.2,100.0,48.0,13.0,3.591666666666667
A752,2016-10-28,0.0,3910.9,16.208333333333332,21.8,10.4,85.0,30.0,10.6,2.1999999999999997
A752,2016-10-29,0.0,3872.8,19.0,27.2,11.3,84.0,32.0,11.8,1.3875
A752,2016-10-30,0.0,3851.8,22.016666666666666,30.3,15.4,82.0,31.0,11.1,1.8833333333333335
A752,2016-10-31,0.4,3841.3,24.9375,33.0,20.1,82.0,43.0,16.2,2.129166666666667
A752,2016-11-01,0.0,3674.7,26.016666666666666,33.9,19.4,90.0,40.0,12.1,2.0791666666666666
A752,2016-11-02,26.2,1415.3,22.025000000000002,28.5,17.4,100.0,61.0,14.5,1.8875
A752,2016-11-03,0.2,3834.4,19.466666666666665,26.8,13.6,90.0,27.0,9.9,1.7750000000000001
A752,2016-11-04,0.0,3819.9,21.787499999999998,30.2,13.9,80.0,31.0,6.5,0.3625
A752,2016-11-05,0.0,3778.3,24.599999999999998,31.7,17.7,78.0,35.0,10.2,1.4958333333333333
A752,2016-11-06,0.0,3738.3,25.0,32.2,18.5,85.0,36.0,11.5,1.4458333333333335
A752,2016-11-07,0.0,3714.6,27.070833333333336,34.7,21.2,81.0,30.0,8.4,0.8958333333333334
A752,2016-11-08,5.4,3028.5,25.3875,30.9,21.6,85.0,51.0,10.0,0.3833333333333333
A752,2016-11-09,0.0,3412.4,25.833333333333332,34.2,20.3,97.0,35.0,10.2,0.975
A752,2016-11-10,0.0,3785.7,27.683333333333334,34.9,21.5,91.0,35.0,7.7,0.3375000000000001
A752,2016-11-11,15.6,2919.5,22.704166666666666,26.9,17.7,99.0,59.0,18.7,2.095833333333333
A752,2016-11-12,0.0,2978.0,22.991666666666664,29.6,19.1,91.0,54.0,15.1,1.5083333333333335
A752,2016-11-13,0.0,3089.4,22.604166666666668,27.4,18.6,89.0,59.0,11.1,2.766666666666667
A752,2016-11-14,0.0,3834.0,24.474999999999998,30.5,18.9,94.0,43.0,8.8,0.7583333333333333
A752,2016-11-15,1.6,3348.0,25.03333333333333,31.0,19.8,90.0,48.0,9.5,0.725
A752,2016-11-16,0.0,3620.3,24.745833333333334,31.7,18.6,98.0,46.0,12.6,0.9041666666666667
A752,2016-11-17,0.0,3831.9,25.058333333333334,32.0,19.2,91.0,36.0,13.5,1.7291666666666667
A752,2016-11-18,0.0,3986.2,19.9375,25.1,15.0,86.0,32.0,11.6,3.391666666666667
A752,2016-11-19,0.0,3968.3,20.433333333333334,28.8,13.4,75.0,26.0,12.1,1.6333333333333335
A752,2016-11-20,0.0,3951.0,22.525000000000002,30.5,14.6,86.0,29.0,12.1,1.3541666666666667
A752,2016-11-21,0.0,3882.8,25.349999999999998,34.0,18.2,71.0,24.0,8.1,0.19166666666666665
A752,2016-11-22,0.0,3415.6,26.03333333333333,32.4,20.2,75.0,30.0,7.3,0.3125
A752,2016-11-23,0.0,3790.0,25.349999999999998,32.9,19.1,80.0,29.0,8.8,0.7000000000000001
A752,2016-11-24,0.0,3605.4,27.6375,36.3,20.7,70.0,27.0,6.5,0.6749999999999999
A752,2016-11-25,23.2,3121.7,26.191666666666666,36.1,19.8,99.0,39.0,19.0,1.3416666666666666
A752,2016-11-26,0.0,3312.3,25.1875,31.8,20.5,94.0,53.0,8.0,0.30833333333333335
A752,2016-11-27,0.2,3473.2,27.108333333333334,32.9,22.8,89.0,39.0,13.5,1.4833333333333334
A752,2016-11-28,0.0,2130.8,26.520833333333332,31.5,24.2,86.0,49.0,11.8,1.7958333333333334
A752,2016-11-29,0.0,3402.3,25.420833333333334,31.2,21.7,94.0,50.0,9.5,0.8958333333333334
A752,2016-11-30,0.0,2997.2,25.495833333333334,30.3,21.3,89.0,50.0,10.9,1.7125000000000001
A752,2016-12-01,0.0,3652.8,24.8,31.2,18.5,78.0,46.0,11.7,2.620833333333333
A752,2016-12-02,11.4,3339.0,24.8875,31.8,20.6,97.0,51.0,17.9,1.325
A752,2016-12-03,6.8,3518.5,23.5,29.3,19.4,98.0,57.0,17.9,1.7625000000000002
A752,2016-12-04,0.2,3535.0,24.479166666666668,31.7,19.9,100.0,44.0,7.8,0.5791666666666667
A752,2016-12-05,0.0,3936.8,26.304166666666664,34.3,19.0,96.0,32.0,7.3,0.3666666666666667
A752,2016-12-06,0.0,3390.8,25.770833333333332,36.3,19.9,93.0,40.0,19.6,1.2291666666666667
A752,2016-12-07,3.2,705.6,21.816666666666666,24.8,19.6,100.0,75.0,10.9,0.008333333333333333
A752,2016-12-08,16.4,889.1,21.954166666666666,24.3,20.9,100.0,82.0,7.4,0.12916666666666668
A752,2016-12-09,4.4,1307.1,21.745833333333334,23.5,20.7,100.0,88.0,5.7,0.04583333333333334
A752,2016-12-10,5.8,1912.7,23.5,28.7,21.2,100.0,73.0,11.9,0.8208333333333333
A752,2016-12-11,13.6,2024.8,24.416666666666668,28.6,22.2,100.0,75.0,9.4,0.49583333333333335
A752,2016-12-12,0.0,3753.6,26.020833333333332,32.3,21.3,98.0,40.0,7.0,0.32083333333333336
A752,2016-12-13,0.0,3667.7,27.516666666666666,34.4,21.8,90.0,37.0,7.7,0.4000000000000001
A752,2016-12-14,0.0,3548.0,25.75,30.6,22.2,92.0,30.0,10.5,1.4791666666666667
A752,2016-12-15,0.0,3151.2,23.724999999999998,30.3,16.9,81.0,50.0,10.9,2.120833333333333
A752,2016-12-16,0.0,3754.1,24.21666666666667,29.9,17.9,80.0,48.0,12.7,4.4375
A752,2016-12-17,0.0,3179.4,25.916666666666668,31.9,20.9,80.0,48.0,10.2,3.370833333333333
A752,2016-12-18,0.0,3619.5,26.974999999999998,33.7,21.4,91.0,38.0,10.5,1.125
A752,2016-12-19,19.0,3369.7,23.729166666666668,30.5,20.1,100.0,52.0,14.4,1.4791666666666667
A752,2016-12-20,8.6,1358.7,22.579166666666666,25.2,20.5,100.0,77.0,7.0,0.0
A752,2016-12-21,4.4,2757.2,22.72083333333333,28.4,20.7,100.0,66.0,10.8,0.8166666666666668
A752,2016-12-22,0.0,2482.0,23.804166666666664,29.8,20.7,97.0,57.0,9.3,1.2708333333333333
A752,2016-12-23,15.8,2542.0,23.308333333333334,30.5,19.7,96.0,55.0,24.0,0.7999999999999999
A752,2016-12-24,0.0,3678.5,24.995833333333334,32.5,19.9,99.0,49.0,11.5,0.32083333333333336
A752,2016-12-25,0.0,3648.5,26.912499999999998,34.5,21.8,92.0,43.0,10.5,1.0374999999999999
A752,2016-12-26,0.0,3822.5,27.558333333333334,34.6,22.1,94.0,35.0,11.4,1.3208333333333333
A752,2016-12-27,1.6,3428.1,27.96666666666667,34.7,22.7,86.0,43.0,12.4,1.4666666666666668
A752,2016-12-28,0.0,3899.7,28.479166666666668,35.7,22.7,94.0,37.0,10.0,0.4375
A752,2016-12-29,21.6,3946.8,25.304166666666664,33.4,22.1,98.0,53.0,12.7,0.7333333333333334
A752,2016-12-30,0.0,1661.9,24.825,28.0,23.1,96.0,74.0,5.9,0.10833333333333334
A752,2016-12-31,0.2,2184.6,24.733333333333334,30.7,21.9,100.0,64.0,8.5,0.20833333333333334
A754,2016-01-01,,2842.0,24.741666666666664,29.1,20.4,94.0,68.0,,
A754,2016-01-02,,2912.2,25.462500000000002,31.9,22.8,95.0,55.0,,
A754,2016-01-03,,2742.2,24.820833333333336,30.6,21.8,96.0,64.0,,
A754,2016-01-04,,2615.3,24.900000000000002,30.6,22.1,95.0,62.0,,
A754,2016-01-05,,2254.0,24.708333333333332,29.7,22.3,95.0,64.0,,
A754,2016-01-06,,2187.4,23.962500000000002,29.2,21.2,95.0,69.0,,
A754,2016-01-07,,3386.8,25.53333333333333,32.9,22.1,96.0,56.0,,
A754,2016-01-08,,3272.4,25.087500000000002,30.2,22.5,94.0,67.0,,
A754,2016-01-09,,2723.0,23.625,29.7,22.2,95.0,70.0,,
A754,2016-01-10,,1927.0,23.383333333333336,25.3,22.3,95.0,83.0,,
A754,2016-01-11,,1645.9,23.570833333333336,27.3,22.9,95.0,84.0,,
A754,2016-01-12,,3009.5,23.920833333333334,28.4,22.6,95.0,74.0,,
A754,2016-01-13,,999.8,23.587500000000002,26.6,21.7,96.0,85.0,,
A754,2016-01-14,,3589.6,24.391666666666666,30.4,22.1,96.0,63.0,,
A754,2016-01-15,,3263.0,24.400000000000002,30.1,22.5,95.0,64.0,,
A754,2016-01-16,,3142.2,25.941666666666666,32.1,22.1,95.0,55.0,,
A754,2016-01-17,,4075.2,24.9875,31.7,20.1,90.0,43.0,,
A754,2016-01-18,,3665.1,24.241666666666664,31.8,18.1,89.0,36.0,,
A754,2016-01-19,,3993.1,24.400000000000002,32.3,17.7,87.0,33.0,,
A754,2016-01-20,,4098.9,25.09166666666667,32.9,19.1,85.0,34.0,,
A754,2016-01-21,,3958.5,26.004166666666666,33.3,19.0,92.0,32.0,,
A754,2016-01-22,,3922.6,25.745833333333334,34.2,19.7,87.0,34.0,,
A754,2016-01-23,,3843.9,26.037499999999998,34.1,19.7,84.0,33.0,,
A754,2016-01-24,,3922.6,27.579166666666666,35.6,21.1,83.0,37.0,,
A754,2016-01-25,,3652.9,28.587500000000002,34.5,24.7,80.0,46.0,,
A754,2016-01-26,,2665.8,26.59166666666667,33.4,22.7,92.0,54.0,,
A754,2016-01-27,,2651.7,23.9875,29.0,20.1,95.0,62.0,,
A754,2016-01-28,,3827.6,26.879166666666666,33.1,22.3,94.0,47.0,,
A754,2016-01-29,,3576.8,26.104166666666668,31.9,22.9,93.0,55.0,,
A754,2016-01-30,,1786.9,23.65833333333333,27.8,22.5,94.0,76.0,,
A754,2016-01-31,,1809.1,22.775000000000002,24.9,21.3,95.0,80.0,,
A754,2016-02-01,,3777.8,25.599999999999998,32.4,21.7,94.0,49.0,,
A754,2016-02-02,,3825.6,25.670833333333334,33.2,21.4,94.0,44.0,,
A754,2016-02-03,,3299.4,24.979166666666668,31.6,20.6,95.0,53.0,,
A754,2016-02-04,,2961.6,23.933333333333334,31.1,19.4,94.0,60.0,,
A754,2016-02-05,,3826.3,24.8,33.3,21.0,95.0,52.0,,
A754,2016-02-06,,3579.6,25.65833333333333,32.2,21.5,95.0,49.0,,
A754,2016-02-07,,3828.8,26.245833333333334,31.5,21.7,93.0,54.0,,
A754,2016-02-08,,3796.8,28.170833333333334,34.5,22.4,92.0,42.0,,
A754,2016-02-09,,3584.7,27.295833333333334,32.8,23.2,89.0,53.0,,
A754,2016-02-10,,3813.4,26.316666666666666,32.8,21.8,94.0,53.0,,
A754,2016-02-11,,3859.9,27.454166666666666,33.3,22.8,94.0,45.0,,
A754,2016-02-12,,3832.1,28.28333333333333,34.0,23.7,88.0,44.0,,
A754,2016-02-13,,3686.7,28.575,34.9,23.3,89.0,38.0,,
A754,2016-02-14,,3678.0,28.900000000000002,35.0,23.7,85.0,38.0,,
A754,2016-02-15,,3129.1,26.6875,33.9,23.1,93.0,52.0,,
A754,2016-02-16,,3141.2,26.308333333333334,32.1,23.1,94.0,56.0,,
A754,2016-02-17,,3769.6,26.8625,33.7,22.6,93.0,48.0,,
A754,2016-02-18,,3912.5,27.629166666666666,34.3,22.6,92.0,44.0,,
A754,2016-02-19,,3705.9,25.90833333333333,33.2,21.3,96.0,50.0,,
A754,2016-02-20,,3652.7,26.8125,32.1,23.1,90.0,50.0,,
A754,2016-02-21,,3641.3,26.575,31.8,23.3,93.0,48.0,,
A754,2016-02-22,,2652.8,23.96666666666667,30.1,21.4,94.0,64.0,,
A754,2016-02-23,,1272.7,22.708333333333332,27.0,21.5,95.0,77.0,,
A754,2016-02-24,,811.3,22.52916666666667,24.7,20.7,95.0,82.0,,
A754,2016-02-25,,3075.6,23.054166666666664,28.7,21.0,95.0,71.0,,
A754,2016-02-26,,3080.6,23.670833333333334,29.5,21.2,96.0,67.0,,
A754,2016-02-27,,2407.8,24.9375,30.5,22.2,93.0,61.0,,
A754,2016-02-28,,700.3,23.7,24.7,22.8,95.0,87.0,,
A754,2016-02-29,,1310.7,23.133333333333336,25.6,21.5,94.0,74.0,,
A754,2016-03-01,0.0,3523.8,25.479166666666668,32.4,21.0,94.0,46.0,,
A754,2016-03-02,3.6,3152.9,24.583333333333332,31.2,21.6,93.0,59.0,,
A754,2016-03-03,0.0,3065.9,25.308333333333334,30.9,21.4,95.0,47.0,,
A754,2016-03-04,0.0,2851.7,24.558333333333334,30.3,19.8,93.0,50.0,,
A754,2016-03-05,0.0,2823.2,24.3125,30.9,18.4,92.0,43.0,,
A754,2016-03-06,0.2,1861.1,23.712500000000002,28.6,19.1,89.0,53.0,,
A754,2016-03-07,0.0,3201.0,25.945833333333336,34.3,20.2,93.0,39.0,,
A754,2016-03-08,0.0,2686.5,26.670833333333334,32.3,21.9,88.0,50.0,,
A754,2016-03-09,0.6,1945.7,25.6375,29.0,22.9,91.0,68.0,,
A754,2016-03-10,0.8,2702.7,24.229166666666668,29.2,22.4,96.0,49.0,,
A754,2016-03-11,0.0,2845.5,22.266666666666666,29.3,16.1,95.0,40.0,,
A754,2016-03-12,0.0,3546.7,21.895833333333332,28.7,16.4,88.0,30.0,,
A754,2016-03-13,0.0,3489.3,22.175,30.7,14.8,89.0,32.0,,
A754,2016-03-14,0.0,3197.0,24.53333333333333,33.3,17.2,87.0,42.0,,
A754,2016-03-15,0.0,3106.8,26.1125,34.1,20.0,93.0,44.0,,
A754,2016-03-16,0.0,2852.7,26.3,34.1,21.5,92.0,39.0,,
